1722,彰化縣,2015/08/17,二林,2.4,0.15,0,15.0,22,7,8.0,2.38,5.62,0,0,0,2.37,2.36,27.26,0,0,90.86,0
1723,彰化縣,2015/08/16,彰化,2.6,0.26,0,15.0,20,7,8.96,2.07,6.89,1.938,0.109,1.83,1.81,1.7,26.31,0,0,82.7,0
1724,彰化縣,2015/08/16,線西,2.1,0.23,0,15.6,20,8,9.71,1.26,8.45,2.012,0.077,1.935,3.31,3.29,26.92,0,0,87.98,0
1725,彰化縣,2015/08/16,二林,3.2,0.16,0,15.0,25,11,7.99,1.25,6.74,0,0,0,2.75,2.7,27.03,0,0,93.99,0
1726,彰化縣,2015/08/15,彰化,5.3,0.33,0,17.3,26,10,11.17,1.53,9.63,1.97,0.158,1.812,1.9,1.71,27.28,0,0,79.5,0
1727,彰化縣,2015/08/15,線西,2.5,0.26,0,18.5,27,11,12.57,1.29,11.27,2.105,0.177,1.928,3.03,2.86,27.82,0,0,84.7,0
1728,彰化縣,2015/08/15,二林,2.4,0.16,0,18.2,24,11,8.0,1.48,6.52,0,0,0,2.29,2.27,27.86,0,0,89.66,0
1729,彰化縣,2015/08/14,彰化,4.4,0.24,0,17.1,21,8,9.97,1.82,8.16,1.884,0.12,1.764,2.54,2.16,27.87,0,0,77.03,0
1730,彰化縣,2015/08/14,線西,2.9,0.17,0,21.6,19,7,9.27,1.93,7.34,1.934,0.09,1.844,4.36,4.07,28.7,0,0,80.28,0
1731,彰化縣,2015/08/14,二林,2.3,0.15,0,17.5,26,11,7.84,1.52,6.32,0,0,0,3.0,2.96,28.46,0,0,86.03,0
1732,彰化縣,2015/08/13,彰化,2.0,0.19,0,20.4,25,9,8.37,1.82,6.55,1.858,0.094,1.764,2.88,2.78,29.44,0,0,71.44,0
1733,彰化縣,2015/08/13,線西,1.9,0.14,0,20.8,19,5,7.95,2.14,5.81,1.918,0.063,1.857,4.04,4.06,29.51,0,0,77.79,0
1734,彰化縣,2015/08/13,二林,3.2,0.14,0,18.2,31,16,6.95,0.52,6.48,0,0,0,3.52,3.39,29.52,0,0,80.17,0
1735,彰化縣,2015/08/12,彰化,3.0,0.18,0,19.7,25,11,9.16,2.3,6.86,1.877,0.097,1.78,2.8,2.61,29.97,0,0,72.94,0
1736,彰化縣,2015/08/12,線西,2.3,0.13,0,18.1,20,9,7.81,2.4,5.41,1.901,0.054,1.848,4.22,4.15,30.47,0,0,78.11,0
1737,彰化縣,2015/08/12,二林,2.1,0.12,0,17.8,25,11,6.43,1.77,4.66,0,0,0,3.44,3.36,30.25,0,0,79.54,0
1738,彰化縣,2015/08/11,彰化,1.4,0.22,0,21.5,30,14,8.67,1.48,7.18,1.922,0.111,1.811,2.61,2.38,30.01,0,0,69.73,0
1739,彰化縣,2015/08/11,線西,2.3,0.17,0,19.1,24,9,8.23,2.11,6.12,1.922,0.068,1.855,3.86,3.78,31.05,0,0,74.15,0
1740,彰化縣,2015/08/11,二林,3.2,0.16,0,18.3,31,17,8.82,1.76,7.06,0,0,0,3.27,3.08,30.26,0,0,78.01,0
1741,彰化縣,2015/08/10,彰化,1.5,0.19,0,25.6,30,13,6.6,0.89,5.7,1.888,0.092,1.795,2.95,2.79,29.35,0,0,68.93,0
1742,彰化縣,2015/08/10,線西,1.0,0.15,0,23.5,25,11,6.55,2.4,4.14,1.871,0.047,1.824,4.7,4.61,30.09,0,0,73.78,0
1743,彰化縣,2015/08/10,二林,0,0.09,0,20.2,0,12,3.72,0.7,3.01,0,0,0,4.42,4.23,29.96,0,0,75.19,0
1744,彰化縣,2015/08/09,彰化,0.4,0.26,0,31.2,17,12,8.0,1.17,6.82,1.925,0.095,1.83,2.9,2.71,25.89,0,0,83.93,0
1745,彰化縣,2015/08/09,線西,0.6,0.16,0,34.1,19,12,4.65,0.56,4.08,1.871,0.043,1.828,5.69,5.41,26.91,0,0,88.36,0
1746,彰化縣,2015/08/09,二林,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,彰化縣,2015/08/08,彰化,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,彰化縣,2015/08/08,線西,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,彰化縣,2015/08/07,彰化,0.8,0.25,0,13.5,37,13,11.27,3.82,7.45,1.92,0.132,1.787,3.66,2.28,29.45,0,0,71.61,0
1750,彰化縣,2015/08/07,線西,7.3,0.21,0,10.6,56,10,14.73,7.41,7.31,1.786,0.019,1.772,8.3,7.34,29.6,0,0,76.95,0
1751,彰化縣,2015/08/07,二林,4.7,0.18,0,13.7,75,14,8.97,2.63,6.35,0,0,0,5.62,4.3,30.09,0,0,78.09,0
1752,彰化縣,2015/08/06,彰化,3.8,0.31,0,28.9,53,29,11.69,2.7,9.0,1.927,0.132,1.794,2.63,1.31,29.73,0,0,70.06,0
1753,彰化縣,2015/08/06,線西,4.0,0.23,0,29.1,47,23,9.37,2.34,7.04,1.853,0.038,1.816,4.32,2.81,30.0,0,0,75.74,0
1754,彰化縣,2015/08/06,二林,4.3,0.17,0,26.9,56,28,6.82,1.35,5.44,0,0,0,3.03,1.56,30.52,0,0,75.95,0
1755,彰化縣,2015/08/05,彰化,3.5,0.28,0,30.6,36,19,11.24,1.64,9.62,1.901,0.128,1.773,2.13,1.08,29.64,0,0,67.92,0
1756,彰化縣,2015/08/05,線西,3.5,0.18,0,36.7,29,18,6.84,1.18,5.66,1.81,0.028,1.785,2.18,1.11,29.58,0,0,74.58,0
1757,彰化縣,2015/08/05,二林,3.4,0.13,0,27.8,42,26,10.57,4.72,5.85,0,0,0,1.71,1.06,30.13,0,0,74.91,0
1758,彰化縣,2015/08/04,彰化,4.2,0.29,0,20.7,30,17,11.87,2.6,9.27,1.896,0.122,1.775,1.9,1.15,29.75,0,0,65.26,0
1759,彰化縣,2015/08/04,線西,3.4,0.17,0,24.3,21,13,7.05,1.95,5.11,1.85,0.048,1.804,1.8,1.43,29.77,0,0,71.33,0
1760,彰化縣,2015/08/04,二林,3.5,0.14,0,21.2,42,23,8.44,2.48,5.96,0,0,0,1.45,1.17,30.33,0,0,72.92,0
1761,彰化縣,2015/08/03,彰化,4.3,0.31,0,22.8,29,15,10.99,2.3,8.69,1.91,0.101,1.81,1.83,1.11,30.06,0,0,63.43,0
1762,彰化縣,2015/08/03,線西,2.7,0.19,0,27.9,22,11,4.12,0.91,3.18,1.848,0.038,1.811,1.82,1.43,30.05,0,0,69.09,0
1763,彰化縣,2015/08/03,二林,1.7,0.13,0,22.4,35,20,5.58,2.01,3.62,0,0,0,1.37,1.2,30.57,0,0,71.49,0
1764,彰化縣,2015/08/02,彰化,4.5,0.33,0,21.2,29,16,12.59,2.99,9.59,1.902,0.098,1.804,1.79,1.24,29.71,0,0,67.56,0
1765,彰化縣,2015/08/02,線西,4.4,0.17,0,26.9,24,12,5.4,1.34,4.03,1.919,0.052,1.871,1.6,1.32,29.81,0,0,73.89,0
1766,彰化縣,2015/08/02,二林,3.2,0.14,0,22.9,41,24,6.18,2.52,3.69,0,0,0,1.31,1.07,30.28,0,0,76.14,0
1767,彰化縣,2015/08/01,彰化,3.2,0.28,0,18.7,25,12,9.54,2.03,7.51,1.856,0.104,1.752,1.84,1.16,29.46,0,0,68.38,0
1768,彰化縣,2015/08/01,線西,3.1,0.15,0,20.3,21,8,6.81,1.86,4.93,1.92,0.074,1.85,1.76,1.53,29.5,0,0,76.12,0
1769,彰化縣,2015/08/01,二林,2.3,0.11,0,17.6,26,13,7.52,3.56,4.01,0,0,0,1.47,1.28,30.06,0,0,76.95,0
1770,南投縣,2015/08/31,南投,2.6,0.5,0,6.2,25,3,18.25,7.1,11.15,1.988,0.168,1.821,1.03,0.69,24.5,3.2,5.68,86.24,5.22
1771,南投縣,2015/08/31,埔里,2.3,0.34,0,9.1,20,8,14.67,5.4,9.27,0,0,0,0.89,0.45,23.2,0,0,84.78,0
1772,南投縣,2015/08/31,竹山,1.7,0.31,0,7.4,24,4,12.76,4.72,8.04,0,0,0,0.95,0.54,24.43,0,0,91.49,0
1773,南投縣,2015/08/30,南投,1.9,0.3,0,8.8,18,1,12.15,3.97,8.18,1.823,0.084,1.739,1.34,1.01,23.96,1.05,6.38,88.17,5.16
1774,南投縣,2015/08/30,埔里,0.8,0.26,0,12.4,15,7,9.63,2.05,7.57,0,0,0,1.02,0.54,23.08,0,0,85.72,0
1775,南投縣,2015/08/30,竹山,1.3,0.21,0,9.6,18,3,9.45,2.73,6.73,0,0,0,1.03,0.6,23.96,0,0,93.99,0
1776,南投縣,2015/08/29,南投,1.4,0.31,0,9.5,22,4,12.12,2.93,9.19,1.822,0.09,1.732,1.79,1.53,24.21,2.33,6.34,85.62,4.98
1777,南投縣,2015/08/29,埔里,1.5,0.27,0,10.7,18,7,10.88,3.15,7.73,0,0,0,0.99,0.63,23.2,0,0,85.1,0
1778,南投縣,2015/08/29,竹山,1.5,0.25,0,8.8,19,4,9.97,2.0,7.98,0,0,0,1.28,0.83,23.99,0,0,92.66,0
1779,南投縣,2015/08/28,南投,1.9,0.36,0,13.9,30,5,10.38,1.67,8.7,1.859,0.096,1.763,1.51,1.18,25.21,0.83,6.42,83.18,7.65
1780,南投縣,2015/08/28,埔里,1.6,0.3,0,15.5,20,11,9.22,2.16,7.05,0,0,0,1.16,0.8,24.08,0,0,83.03,0
1781,南投縣,2015/08/28,竹山,2.1,0.26,0,15.1,24,5,9.55,2.02,7.53,0,0,0,1.22,0.73,25.14,0,0,89.97,0
1782,南投縣,2015/08/27,南投,1.4,0.3,0,20.2,20,5,10.0,1.24,8.74,1.846,0.091,1.756,1.38,1.04,25.32,2.7,6.19,85.75,5.47
1783,南投縣,2015/08/27,埔里,1.1,0.25,0,20.5,12,4,9.92,1.78,8.14,0,0,0,1.1,0.7,23.95,0,0,84.9,0
1784,南投縣,2015/08/27,竹山,1.7,0.21,0,23.3,14,4,8.66,0.94,7.7,0,0,0,1.17,0.77,25.17,0,0,91.87,0
1785,南投縣,2015/08/26,南投,1.8,0.38,0,28.5,28,9,11.67,1.99,9.68,1.982,0.104,1.879,1.17,0.83,25.71,1.9,5.57,85.28,7.42
1786,南投縣,2015/08/26,埔里,1.5,0.32,0,30.0,17,10,8.66,1.34,7.32,0,0,0,1.24,0.97,24.45,0,0,84.41,0
1787,南投縣,2015/08/26,竹山,1.0,0.29,0,26.8,20,9,8.47,0.88,7.56,0,0,0,1.32,0.9,25.76,0,0,91.73,0
1788,南投縣,2015/08/25,南投,0.8,0.29,0,30.9,36,13,8.71,2.36,6.35,1.915,0.077,1.838,1.98,1.49,28.16,2.88,5.31,72.04,33.6
1789,南投縣,2015/08/25,埔里,1.0,0.31,0,26.6,32,17,9.71,2.45,7.26,0,0,0,1.58,1.16,25.96,0,0,79.38,0
1790,南投縣,2015/08/25,竹山,2.6,0.24,0,32.2,34,11,6.44,1.06,5.34,0,0,0,1.74,1.18,27.69,0,0,82.05,0
1791,南投縣,2015/08/24,南投,1.6,0.28,0,20.4,31,8,8.13,1.53,6.63,1.83,0.057,1.773,1.72,1.42,28.2,0.5,6.09,74.79,13.08
1792,南投縣,2015/08/24,埔里,1.1,0.25,0,18.7,18,8,8.58,1.37,7.22,0,0,0,1.16,0.68,25.92,0,0,80.38,0
1793,南投縣,2015/08/24,竹山,2.3,0.22,0,18.6,30,7,7.3,1.11,6.16,0,0,0,1.33,0.88,28.11,0,0,83.43,0
1794,南投縣,2015/08/23,南投,0.7,0.31,0,19.1,47,15,8.79,3.04,5.75,1.842,0.048,1.794,1.88,1.37,28.03,0.0,0.0,75.92,0.0
1795,南投縣,2015/08/23,埔里,0.9,0.27,0,22.9,30,19,9.68,2.1,7.58,0,0,0,1.34,0.83,26.5,0,0,76.25,0
1796,南投縣,2015/08/23,竹山,1.7,0.23,0,24.1,48,18,7.83,1.0,6.81,0,0,0,1.39,0.92,27.92,0,0,84.27,0
1797,南投縣,2015/08/22,南投,1.0,0.41,0,42.1,86,41,9.26,1.47,7.78,1.956,0.111,1.845,1.56,1.21,29.07,0.0,0.0,73.2,0.0
1798,南投縣,2015/08/22,埔里,1.6,0.27,0,17.4,19,9,11.59,2.96,8.62,0,0,0,1.57,1.01,28.39,0,0,63.22,0
1799,南投縣,2015/08/22,竹山,2.8,0.28,0,48.2,71,34,7.38,0.94,6.43,0,0,0,1.41,0.89,29.59,0,0,75.62,0
1800,南投縣,2015/08/21,南投,1.1,0.48,0,46.7,91,47,8.98,0.99,7.97,2.014,0.137,1.877,1.48,1.04,29.23,0.0,0.0,72.55,0.0
1801,南投縣,2015/08/21,埔里,1.6,0.32,0,27.8,33,20,10.5,2.54,7.96,0,0,0,1.93,1.27,29.37,0,0,59.24,0
1802,南投縣,2015/08/21,竹山,3.1,0.31,0,54.6,78,37,0,0,0,0,0,0,1.34,0.88,29.97,0,0,76.08,0
1803,南投縣,2015/08/20,南投,1.2,0.48,0,34.6,65,30,11.94,1.32,10.59,1.967,0.142,1.825,1.47,1.07,28.01,0.0,0.0,75.21,0.0
1804,南投縣,2015/08/20,埔里,1.3,0.32,0,37.8,41,28,8.53,1.25,7.27,0,0,0,1.69,1.34,27.6,0,0,72.53,0
1805,南投縣,2015/08/20,竹山,2.1,0.27,0,34.2,50,21,7.71,1.96,5.75,0,0,0,1.15,0.82,28.42,0,0,79.54,0
1806,南投縣,2015/08/19,南投,1.1,0.3,0,21.5,36,13,9.99,1.53,8.5,1.861,0.109,1.752,1.41,1.06,27.33,0.0,0.0,78.11,0.0
1807,南投縣,2015/08/19,埔里,1.1,0.27,0,25.4,29,16,9.82,2.22,7.6,0,0,0,1.63,1.25,26.76,0,0,76.26,0
1808,南投縣,2015/08/19,竹山,1.5,0.23,0,24.1,33,11,7.54,1.21,6.33,0,0,0,1.29,0.85,27.41,0,0,83.29,0
1809,南投縣,2015/08/18,南投,0.9,0.31,0,17.6,33,8,8.55,2.08,6.57,1.844,0.096,1.748,1.42,1.22,27.0,0.0,0.0,76.41,0.0
1810,南投縣,2015/08/18,埔里,1.1,0.25,0,19.3,25,10,9.32,2.17,7.15,0,0,0,1.29,1.02,25.89,0,0,78.8,0
1811,南投縣,2015/08/18,竹山,1.7,0.23,0,18.2,27,10,8.88,2.33,6.55,0,0,0,1.27,0.88,27.01,0,0,83.17,0
1812,南投縣,2015/08/17,南投,1.4,0.33,0,8.8,25,3,12.26,3.94,8.33,1.831,0.114,1.717,1.42,1.17,25.76,3.75,4.87,80.69,5.1
1813,南投縣,2015/08/17,埔里,1.0,0.28,0,13.6,19,7,10.7,2.69,8.0,0,0,0,1.25,0.63,24.51,0,0,82.43,0
1814,南投縣,2015/08/17,竹山,1.9,0.29,0,13.3,23,6,10.92,3.18,7.74,0,0,0,1.12,0.67,26.07,0,0,87.78,0
1815,南投縣,2015/08/16,南投,1.2,0.34,0,11.2,22,3,11.64,3.35,8.29,1.835,0.103,1.732,1.51,1.3,26.1,5.1,5.81,81.53,5.78
1816,南投縣,2015/08/16,埔里,1.0,0.27,0,11.3,19,8,11.61,3.67,7.94,0,0,0,1.31,0.66,23.69,0,0,84.41,0
1817,南投縣,2015/08/16,竹山,1.1,0.23,0,12.5,21,6,9.26,2.22,7.03,0,0,0,1.3,0.76,25.69,0,0,86.47,0
1818,南投縣,2015/08/15,南投,1.9,0.31,0,10.8,22,3,11.32,2.79,8.53,1.806,0.095,1.711,1.43,1.23,26.78,1.0,6.18,80.21,5.16
1819,南投縣,2015/08/15,埔里,1.8,0.27,0,12.7,17,6,12.2,3.65,8.55,0,0,0,1.08,0.5,24.3,0,0,83.23,0
1820,南投縣,2015/08/15,竹山,2.1,0.23,0,12.4,22,8,10.39,2.77,7.62,0,0,0,1.18,0.74,26.22,0,0,85.74,0
1821,南投縣,2015/08/14,南投,1.5,0.23,0,15.7,22,5,9.39,3.39,6.0,1.741,0.061,1.68,1.82,1.54,27.46,2.0,6.66,76.02,17.13
1822,南投縣,2015/08/14,埔里,0.8,0.22,0,15.9,18,5,9.06,1.39,7.66,0,0,0,1.53,0.8,24.76,0,0,80.88,0
1823,南投縣,2015/08/14,竹山,2.3,0.17,0,16.5,21,6,7.68,2.62,5.07,0,0,0,1.57,1.03,26.72,0,0,82.88,0
1824,南投縣,2015/08/13,南投,1.5,0.2,0,18.3,21,2,8.68,4.05,4.63,1.71,0.045,1.665,2.44,2.19,29.33,0.0,0.0,69.18,0.0
1825,南投縣,2015/08/13,埔里,1.8,0.23,0,21.0,14,5,9.44,1.66,7.78,0,0,0,1.86,1.25,26.36,0,0,78.36,0
1826,南投縣,2015/08/13,竹山,2.3,0.15,0,16.1,16,5,6.75,1.8,4.95,0,0,0,1.69,1.26,28.23,0,0,78.2,0
1827,南投縣,2015/08/12,南投,1.3,0.19,0,17.4,24,5,8.79,3.17,5.65,1.736,0.049,1.687,2.39,2.17,29.56,0.0,0.0,69.9,0.0
1828,南投縣,2015/08/12,埔里,0.9,0.2,0,23.6,22,10,8.76,1.89,6.86,0,0,0,1.64,1.18,26.42,0,0,75.88,0
1829,南投縣,2015/08/12,竹山,2.4,0.13,0,21.5,21,7,6.46,1.46,5.0,0,0,0,1.68,1.36,28.68,0,0,76.63,0
1830,南投縣,2015/08/11,南投,1.6,0.27,0,19.8,27,7,9.2,1.38,7.84,1.825,0.086,1.739,1.72,1.51,29.79,0.0,0.0,67.5,0.0
1831,南投縣,2015/08/11,埔里,2.1,0.24,0,20.0,26,12,11.1,2.9,8.21,0,0,0,1.73,1.24,27.27,0,0,72.22,0
1832,南投縣,2015/08/11,竹山,2.5,0.16,0,22.1,25,10,7.31,1.29,6.03,0,0,0,1.41,1.04,28.93,0,0,73.28,0
1833,南投縣,2015/08/10,南投,1.2,0.27,0,19.4,32,8,8.94,2.52,6.42,1.828,0.084,1.743,2.06,1.85,29.33,0.0,0.0,70.74,0.0
1834,南投縣,2015/08/10,埔里,0.9,0.24,0,22.7,32,16,8.83,1.77,7.06,0,0,0,1.65,1.18,27.03,0,0,73.12,0
1835,南投縣,2015/08/10,竹山,2.1,0.21,0,21.1,30,12,7.74,1.26,6.47,0,0,0,1.69,1.16,28.36,0,0,73.47,0
1836,南投縣,2015/08/09,南投,3.2,0.41,0,16.7,21,13,14.23,3.95,10.27,1.912,0.131,1.781,1.78,1.39,26.85,3.43,5.43,85.85,6.45
1837,南投縣,2015/08/09,埔里,1.2,0.26,0,15.6,22,12,9.66,2.2,7.46,0,0,0,1.03,0.62,24.97,0,0,82.42,0
1838,南投縣,2015/08/09,竹山,2.1,0.25,0,19.4,20,10,8.97,2.13,6.86,0,0,0,1.29,0.79,25.47,0,0,89.53,0
1839,南投縣,2015/08/08,南投,0.7,0.11,0,20.1,28,2,4.71,1.01,3.67,1.561,0.018,1.545,5.63,4.44,26.9,6.41,5.99,82.8,11.13
1840,南投縣,2015/08/08,埔里,1.6,0.18,0,14.6,10,3,8.78,2.17,6.61,0,0,0,1.91,1.21,24.33,0,0,84.65,0
1841,南投縣,2015/08/08,竹山,1.6,0.1,0,21.3,17,2,3.74,0.36,3.43,0,0,0,4.35,3.57,25.19,0,0,87.47,0
1842,南投縣,2015/08/07,南投,1.4,0.29,0,25.5,49,25,11.0,1.63,9.37,1.816,0.1,1.717,2.02,1.15,30.66,0.0,0.0,68.61,0.0
1843,南投縣,2015/08/07,埔里,1.5,0.26,0,31.3,38,25,9.97,1.47,8.5,0,0,0,1.29,0.77,26.6,0,0,74.91,0
1844,南投縣,2015/08/07,竹山,2.5,0.18,0,31.2,44,28,8.43,0.93,7.49,0,0,0,1.76,0.95,29.05,0,0,71.87,0
1845,南投縣,2015/08/06,南投,1.9,0.3,0,33.3,58,24,12.21,1.67,10.59,1.846,0.124,1.723,1.98,1.38,31.18,0.0,0.0,63.79,0.0
1846,南投縣,2015/08/06,埔里,0.7,0.21,0,44.3,38,26,8.43,0.94,7.46,0,0,0,1.78,1.34,27.89,0,0,63.16,0
1847,南投縣,2015/08/06,竹山,1.8,0.23,0,42.1,53,29,8.66,0.59,8.01,0,0,0,1.44,0.9,29.31,0,0,69.13,0
1848,南投縣,2015/08/05,南投,2.7,0.32,0,30.9,45,20,0,0,0,1.838,0.121,1.717,1.78,1.17,30.57,0.0,0.0,64.65,0.0
1849,南投縣,2015/08/05,埔里,2.1,0.27,0,40.6,43,33,10.91,1.22,9.68,0,0,0,1.93,1.47,27.52,0,0,68.45,0
1850,南投縣,2015/08/05,竹山,3.5,0.2,0,36.0,45,24,10.49,1.96,8.52,0,0,0,1.65,1.25,28.74,0,0,68.72,0
1851,南投縣,2015/08/04,南投,3.7,0.36,0,26.6,42,17,0,0,0,1.85,0.142,1.707,1.66,1.13,30.56,0.0,0.0,62.67,0.0
1852,南投縣,2015/08/04,埔里,3.6,0.31,0,35.2,40,28,14.0,1.45,12.55,0,0,0,2.0,1.57,27.79,0,0,67.87,0
1853,南投縣,2015/08/04,竹山,2.6,0.2,0,33.8,38,19,9.83,1.72,8.11,0,0,0,1.48,1.02,29.08,0,0,65.74,0
1854,南投縣,2015/08/03,南投,4.5,0.37,0,24.2,43,17,8.65,2.23,6.5,1.858,0.144,1.714,1.77,1.3,30.57,0.0,0.0,62.93,0.0
1855,南投縣,2015/08/03,埔里,3.4,0.33,0,34.3,39,29,13.23,1.31,11.91,0,0,0,1.99,1.57,27.62,0,0,67.08,0
1856,南投縣,2015/08/03,竹山,3.9,0.19,0,30.6,38,20,8.3,1.61,6.69,0,0,0,1.5,1.04,29.16,0,0,67.04,0
1857,南投縣,2015/08/02,南投,3.8,0.35,0,25.2,40,16,14.4,4.11,10.29,1.801,0.093,1.708,1.61,1.04,30.72,0.0,0.0,65.19,0.0
1858,南投縣,2015/08/02,埔里,2.3,0.27,0,33.8,34,23,11.38,1.74,9.65,0,0,0,2.05,1.62,27.88,0,0,66.72,0
1859,南投縣,2015/08/02,竹山,2.8,0.2,0,32.1,38,20,7.61,2.28,5.33,0,0,0,1.54,1.07,29.3,0,0,69.33,0
1860,南投縣,2015/08/01,南投,3.3,0.31,0,23.2,35,11,11.78,3.79,8.02,1.779,0.085,1.694,1.63,1.1,30.3,0.0,0.0,66.95,0.0
1861,南投縣,2015/08/01,埔里,1.9,0.25,0,34.7,36,24,12.0,2.16,9.84,0,0,0,2.08,1.78,27.64,0,0,67.58,0
1862,南投縣,2015/08/01,竹山,2.8,0.16,0,27.4,31,14,9.37,3.95,5.42,0,0,0,1.74,1.25,28.8,0,0,72.03,0
1863,雲林縣,2015/08/31,斗六,2.2,0.43,0,7.6,24,5,20.1,6.96,13.14,0,0,0,1.0,0.62,25.14,0,0,86.59,0
1864,雲林縣,2015/08/31,崙背,2.0,0.27,0,8.1,17,7,14.12,3.55,10.57,0,0,0,1.56,1.35,24.29,5.75,5.74,90.12,5.34
1865,雲林縣,2015/08/31,麥寮,2.1,0.31,0,9.7,30,3,15.47,5.45,10.02,2.197,0.151,2.046,0,0.39,25.21,0,0,91.67,0
1866,雲林縣,2015/08/31,臺西,1.7,0.22,0,16.4,16,6,11.66,3.04,8.62,2.049,0.082,1.967,2.65,2.48,24.88,0,0,86.59,0
1867,雲林縣,2015/08/30,斗六,2.7,0.3,0,10.2,23,3,13.05,2.96,10.09,0,0,0,1.11,0.87,24.38,0,0,89.84,0
1868,雲林縣,2015/08/30,崙背,2.3,0.15,0,13.4,11,8,8.73,0.95,7.75,0,0,0,2.5,2.3,23.59,2.22,6.35,91.8,5.82
1869,雲林縣,2015/08/30,麥寮,0.9,0.2,0,16.4,19,1,9.91,4.01,5.9,1.938,0.074,1.864,0.77,0.72,24.75,0,0,93.18,0
1870,雲林縣,2015/08/30,臺西,1.5,0.13,0,21.4,10,3,7.17,1.93,5.24,1.959,0.049,1.909,3.2,3.14,24.07,0,0,88.82,0
1871,雲林縣,2015/08/29,斗六,1.0,0.24,0,16.0,12,4,10.53,3.0,7.54,0,0,0,1.71,1.6,24.83,0,0,84.83,0
1872,雲林縣,2015/08/29,崙背,1.0,0.13,0,19.2,8,5,6.3,0.46,5.79,0,0,0,4.13,4.05,23.9,3.31,6.3,87.35,6.8
1873,雲林縣,2015/08/29,麥寮,2.1,0.18,0,20.8,19,2,8.02,3.33,4.69,1.829,0.07,1.759,4.13,4.03,24.95,0,0,89.25,0
1874,雲林縣,2015/08/29,臺西,1.0,0.12,0,26.1,10,4,4.48,1.04,3.44,1.86,0.042,1.819,5.42,5.23,24.15,0,0,85.95,0
1875,雲林縣,2015/08/28,斗六,2.3,0.32,0,14.0,23,7,12.24,1.41,10.85,0,0,0,1.25,1.05,26.06,0,0,85.56,0
1876,雲林縣,2015/08/28,崙背,1.2,0.16,0,19.4,14,10,6.63,1.01,5.63,0,0,0,3.02,2.7,23.98,1.75,6.56,88.19,7.14
1877,雲林縣,2015/08/28,麥寮,2.5,0.29,0,21.4,31,11,8.82,2.49,6.33,1.89,0.094,1.796,3.15,2.99,25.45,0,0,90.55,0
1878,雲林縣,2015/08/28,臺西,2.2,0.18,0,27.7,8,8,6.7,1.28,5.41,1.944,0.088,1.856,3.89,3.77,24.81,0,0,86.72,0
1879,雲林縣,2015/08/27,斗六,3.0,0.28,0,22.4,15,7,12.29,0.76,11.54,0,0,0,1.18,0.89,26.6,0,0,87.49,0
1880,雲林縣,2015/08/27,崙背,1.9,0.16,0,24.2,15,10,7.5,1.13,6.39,0,0,0,1.91,1.79,24.55,3.0,6.1,90.08,5.48
1881,雲林縣,2015/08/27,麥寮,0,0,0,0,26,5,0,0,0,0,0,0,2.32,0,0,0,0,0,0
1882,雲林縣,2015/08/27,臺西,3.7,0.14,0,31.0,7,10,6.49,1.16,5.34,1.887,0.079,1.808,3.05,2.83,25.38,0,0,87.71,0
1883,雲林縣,2015/08/26,斗六,3.0,0.35,0,25.5,18,8,11.41,1.02,10.38,0,0,0,1.22,0.98,27.07,0,0,87.77,0
1884,雲林縣,2015/08/26,崙背,1.3,0.25,0,31.7,18,13,6.1,0.25,5.92,0,0,0,1.81,1.7,24.7,1.85,6.11,91.26,9.49
1885,雲林縣,2015/08/26,麥寮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,雲林縣,2015/08/26,臺西,1.6,0.23,0,40.7,10,9,6.59,1.09,5.5,1.966,0.071,1.895,2.66,2.48,25.55,0,0,88.8,0
1887,雲林縣,2015/08/25,斗六,3.4,0.29,0,35.1,32,16,9.38,1.42,7.96,0,0,0,1.68,1.19,29.23,0,0,78.03,0
1888,雲林縣,2015/08/25,崙背,2.6,0.3,0,40.4,34,24,5.99,0.41,5.61,0,0,0,2.78,2.08,26.53,0.88,5.81,80.68,25.95
1889,雲林縣,2015/08/25,麥寮,2.5,0.32,0,43.0,51,19,9.48,2.24,7.24,2.021,0.084,1.937,2.49,2.23,28.03,0,0,83.76,0
1890,雲林縣,2015/08/25,臺西,2.4,0.26,0,52.0,19,15,7.33,1.44,5.88,1.98,0.067,1.913,3.57,3.38,28.16,0,0,80.61,0
1891,雲林縣,2015/08/24,斗六,2.3,0.27,0,22.7,31,13,11.91,2.96,8.95,0,0,0,1.43,0.97,29.82,0,0,77.1,0
1892,雲林縣,2015/08/24,崙背,1.3,0.15,0,28.5,29,13,4.37,0.74,3.6,0,0,0,2.49,1.87,27.17,0.0,0.0,77.36,0.0
1893,雲林縣,2015/08/24,麥寮,1.9,0.2,0,28.7,43,8,7.5,3.54,3.96,1.858,0.059,1.8,2.33,1.7,28.25,0,0,83.4,0
1894,雲林縣,2015/08/24,臺西,4.9,0.16,0,33.8,28,12,10.91,3.83,7.08,1.773,0.033,1.739,3.39,2.71,28.53,0,0,78.81,0
1895,雲林縣,2015/08/23,斗六,3.0,0.24,0,24.4,43,18,10.54,3.19,7.35,0,0,0,2.52,0.93,29.86,0,0,77.76,0
